8	1	2	3	4	5	9	10	11
0	1099.9	1212.3	1670.7	1871	2081.3	2314.1	2462.5	2626.3	2705.3	2829.8	2934.9	2988.7	3049.5
0	1088.3	1220.1	1692.3	1902.1	2125.6	2377.1	2539.6	2720.6	2808.5	2947.7	3066.3	3127.6	3197.3
0.04335													
0.15542													
0.00301													
0.02734													
0.72251													
0.00175													
0.02828													
0.01833													
0.04335	0.03654	0.03477	0.02678	0.02257	0.01795	0.01336	0.01139	0.01003	0.00939	0.00816	0.00675	0.00586	0.00471
0.15542	0.16388	0.16608	0.1759	0.18105	0.18668	0.19223	0.19457	0.19608	0.19673	0.19797	0.19938	0.20027	0.20143
0.00301	0.00219	0.00199	0.00122	0.00087	0.00054	0.00024	0.00012	0.00004	0.00002	0	0	0	0
0.02734	0.02337	0.02235	0.01782	0.01545	0.0129	0.01056	0.00997	0.01046	0.011	0.01221	0.01361	0.0145	0.01566
0.72251	0.7366	0.74015	0.75562	0.76346	0.77182	0.77976	0.78263	0.78317	0.78278	0.78165	0.78025	0.77936	0.77821
0.00175	0.00116	0.00103	0.00053	0.00032	0.00015	0.00004	0.00001	0	0	0	0	0	0
0.02828	0.02164	0.02001	0.01308	0.00968	0.00612	0.00263	0.00105	0.00021	0.00007	0.00001	0	0	0
0.01833	0.01461	0.01362	0.00906	0.00659	0.00384	0.00119	0.00027	0.00002	0	0	0	0	0
